Samples	S1 (SBS1 - 0.99)	S2 (SBS2 - 0.99)	S3 (SBS3 - 0.97)	S4 (SBS4 - 0.98)	S5 (SBS5 - 0.98)	S6 (SBS7a - 1.00)	S7 (SBS7b - 0.96)	S8 (SBS8 - 0.92)	S9 (SBS9 - 0.94)	S10 (SBS10a - 1.00)	S11 (SBS10d - 0.98)	S12 (SBS11 - 0.99)	S13 (SBS13 - 0.99)	S14 (SBS14 - 0.98)	S15 (SBS15 - 0.97)	S16 (SBS17 - 0.99)	S17 (SBS18 - 0.97)	S18 (SBS19 - 0.95)	S19 (SBS20 - 0.98)	S20 (SBS22 - 0.99)	S21 (SBS23 - 0.94)	S22 (SBS26 - 0.94)	S23 (SBS28 - 0.96)	S24 (SBS31 - 0.98)	S25 (SBS32 - 0.94)	S26 (SBS44 - 0.97)	S27 (SBS88 - 0.92)	S28 (SBS92 - 0.95)	S29 (SBS97 - 0.95)
GEL-2193901-11	1272	0	0	0	1183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2194017-11	11476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7202	0	0
GEL-2194042-11	7231	0	0	0	0	0	0	0	5117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2194043-11	0	0	0	0	0	0	0	5766	0	0	0	0	0	0	0	11681	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2194246-11	787	808	0	0	1524	0	0	0	0	0	0	0	731	0	0	0	806	0	0	0	0	0	0	0	0	0	0	0	520
GEL-2194470-11	831	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592	0
GEL-2194511-11	0	17185	0	0	0	0	0	0	0	0	0	0	11889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2194625-11	5249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1228	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2194797-11	0	4127	0	0	8770	0	0	0	0	0	0	0	4395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2194927-11	5488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7344	3506	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2194963-11	815	308	4901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2194997-11	1265	1085	4596	0	0	0	0	0	0	0	0	0	1390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2195015-11	6301	0	0	0	0	0	0	0	4385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2195156-11	683	0	0	0	831	213	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2195187-11	644	0	0	316	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2195242-11	3544	2148	9210	0	0	0	0	0	0	0	1272	0	0	0	0	2115	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2195373-11	310	0	0	0	763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2195373-13	0	27760	0	0	0	0	0	0	0	0	0	0	6111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2195528-11	1118	0	0	0	0	460	0	6226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2195556-11	0	0	0	24729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23335	0
GEL-2195718-11	818	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	841	0
GEL-2195778-11	1147	0	0	0	1519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2196062-11	2700	0	0	0	0	724	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1647	0
GEL-2196088-11	3730	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1741	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2196094-11	8653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1661	2619	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2196242-11	2269	775	0	0	0	0	0	0	0	0	0	0	674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2164	0
GEL-2196314-11	2136	0	0	0	0	269	0	0	0	0	0	0	0	0	444	0	766	0	0	0	0	0	0	0	0	0	0	978	0
GEL-2196393-11	6166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2517	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2196481-11	743	0	0	0	848	201	0	771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2196583-11	0	0	0	0	0	10548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2196606-11	804	190	0	0	0	0	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1819	0
GEL-2196606-12	393	0	0	0	0	0	0	1000	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1106	0
GEL-2196606-13	452	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1842	0
GEL-2196657-11	1631	0	1039	0	959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2197172-11	546	189	0	956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575	0	0	0
GEL-2197185-11	0	0	0	0	0	424	0	3796	0	0	0	0	0	0	0	0	2583	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2197245-11	5542	0	0	0	0	0	0	0	5631	0	0	0	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2197258-11	1721	242	0	0	764	0	0	0	0	0	0	0	249	0	0	0	1012	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2197374-11	2090	1302	0	0	3911	0	0	8091	0	0	0	0	1831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2197480-11	0	0	0	0	0	2237	0	2952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2197602-11	2969	0	5526	0	0	0	0	0	4808	0	0	0	0	0	0	4219	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2197620-11	0	0	0	78034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21927	0
GEL-2197673-11	1068	257	0	0	800	0	0	0	0	0	0	0	0	0	0	0	548	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2197907-11	1172	0	0	0	1248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2198123-11	1519	0	0	0	0	0	0	6093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2198193-11	1316	0	0	0	1326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2198256-11	624	885	0	0	1426	0	0	2245	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2198295-11	628	0	0	0	1350	0	0	1113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2198361-11	1295	462	0	0	2787	0	0	0	2260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2198408-11	18522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34527	0	0	0
GEL-2198787-11	1608	0	0	0	1486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2198876-11	0	657	8426	0	0	0	0	0	0	0	0	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2198925-11	554	0	0	0	616	0	0	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2198928-11	4580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8406	0	0	0	0	0	0	0	0	0	0	2771	0	0
GEL-2199041-11	1206	0	0	0	0	0	0	6688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2199041-12	1363	0	0	0	0	0	0	6101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2199041-13	1227	0	0	0	0	0	0	6535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2199041-14	1287	0	0	0	0	0	0	6862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2199173-11	908	0	3763	0	1995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2199590-11	10231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12799	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2199634-11	1323	450	6861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2199945-11	0	303	4992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	918	510	0	0	0	0	0	0
GEL-2200130-11	6531	0	0	0	0	0	0	0	4928	0	0	0	739	0	0	1152	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2200281-11	0	11538	0	0	0	0	0	0	0	0	0	0	10994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2200310-11	9038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2118	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2200313-11	1186	1414	0	0	1305	0	0	0	0	0	0	0	986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2200356-11	971	132	0	0	1092	0	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2200430-11	1168	277	0	0	2450	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2200500-11	1087	0	0	0	1905	0	0	0	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2200519-11	1671	0	0	0	1536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	683	0	0	0	0
GEL-2200527-11	0	0	0	12223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10743	0
GEL-2200604-11	0	2992	0	18107	0	0	0	0	0	0	0	0	2784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10290	0
GEL-2200627-11	6799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2200656-11	0	0	0	6183	0	1160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8690	0
GEL-2200780-11	978	0	2397	0	2531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2201084-11	633	0	0	0	685	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2201113-11	762	0	0	0	0	0	0	5002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2201134-11	0	306	4163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1323	0	0	0
GEL-2201224-11	1407	577	1684	0	1599	0	0	0	0	0	0	0	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2201243-11	355	0	0	235	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2201340-11	3993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2040	0	0	0	0	0	0	0	0	0	0	2183	0	0
GEL-2201532-11	772	195	0	768	1358	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2201595-11	1693	0	0	1803	3364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2201790-11	2310	0	0	805	2375	0	0	0	0	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2202077-11	1141	298	3352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2202093-11	1985	1322	2718	0	0	0	0	0	0	0	0	0	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2202169-11	18886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63789	0	0	0
GEL-2202202-11	0	0	2173	0	3048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2202322-11	1166	304	2810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2202375-11	869	240	0	0	624	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2202552-11	3461	1014	5153	0	0	0	0	0	0	0	0	0	762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2202592-11	1121	0	0	2947	3457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2202636-11	325	0	1131	0	1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2202663-11	4693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4117	0	0
GEL-2202807-11	2632	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	532	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2202881-11	0	394	0	0	0	0	0	7400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2203295-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48170	0	0	0
GEL-2203302-11	2659	0	0	0	1926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2203373-11	0	0	1848	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500	0
GEL-2203626-11	0	7256	8284	0	0	0	0	0	0	0	0	0	7967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2203664-11	850	282	2192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1309	0
GEL-2203794-11	0	0	0	6285	6035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2203952-11	782	135	0	0	0	0	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654	0	0
GEL-2204033-11	4459	0	0	0	0	0	0	0	3174	0	0	0	579	0	0	0	2102	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2204036-11	0	1929	4874	0	0	0	0	0	0	0	0	0	1662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2204077-11	0	440	0	0	0	0	0	2944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2204140-11	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1097	0
GEL-2204175-11	1428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	0	0	0	0	0	0	921	0
GEL-2204217-11	0	8868	0	0	0	0	0	0	0	0	0	0	11076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2204346-11	321	0	0	0	1153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2204430-11	3207	1036	0	0	0	0	0	0	0	0	0	0	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	3548	6136	0
GEL-2204553-11	9267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7810	2637	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2204566-11	655	284	3269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2204567-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41892	0	0	0
GEL-2204610-11	809	192	0	0	0	289	0	0	0	0	0	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	670	0
GEL-2204758-11	0	0	0	31854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7943	0
GEL-2204850-11	0	774	0	12062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6368	0
GEL-2204948-11	1587	359	3671	0	0	0	0	0	0	0	0	0	0	0	0	648	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2204950-11	0	0	0	96714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40440	0
GEL-2204956-11	660	0	2656	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2204961-11	2076	0	12289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2205028-11	0	0	0	95302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24879	0
GEL-2205058-11	702	0	0	0	1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2205063-11	23530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59732	0	0	0
GEL-2205120-11	1322	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	935	0	0	0	0	0	0	0	0	0	0	1340	0
GEL-2205232-11	390	0	0	0	1194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2205260-11	0	0	0	0	0	23251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2205273-11	1368	343	0	0	0	0	0	0	4900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2205326-11	642	409	0	0	1504	0	0	1760	0	0	0	0	0	0	0	901	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2205326-12	642	347	2033	0	1429	0	0	0	0	0	0	0	0	0	0	722	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2205326-13	679	313	0	0	1459	0	0	1740	0	0	0	0	0	0	0	883	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2205326-14	0	401	0	0	1682	0	0	2340	0	0	0	0	0	0	0	745	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2205730-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92049	0	0	0
GEL-2205743-11	0	0	2747	0	2281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2205806-11	732	256	5046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2206223-11	3494	0	4665	0	0	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2206223-12	3145	0	3476	0	3911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2206227-11	6057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1780	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2206259-11	0	0	0	14857	11468	0	0	0	0	0	0	0	1360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2206410-11	0	0	0	31720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31664	0
GEL-2206418-11	751	0	2020	0	1491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2206702-11	0	0	1523	0	0	0	0	0	1234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1533	0
GEL-2206838-11	6255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1509	5687	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2207019-11	2591	340	0	0	0	0	0	0	0	0	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2207030-11	1220	1412	0	0	0	0	0	0	0	0	0	0	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1182	0
GEL-2207082-11	921	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	968	0
GEL-2207084-11	2378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	986	0
GEL-2207084-12	2224	0	0	0	3900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2207225-11	733	364	0	0	0	0	0	1977	1995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2207253-11	1559	0	0	2157	4338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2207742-11	0	0	0	0	0	22748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41651	0	0	0	0
GEL-2207816-11	1056	0	0	0	883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2207872-11	401	0	0	0	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2207919-11	677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	958	0
GEL-2208008-11	6962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3061	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2208012-11	1025	322	1717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2208106-11	0	0	709	0	1550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2208212-11	8198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6103	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2208347-11	4392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2311	0	1217	0	0	0	0	0	0	0	0	0	0
GEL-2208394-11	2941	1575	0	0	0	0	0	0	0	0	0	0	2387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2208501-11	0	0	0	0	0	27206	0	0	12114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2208522-11	0	0	0	14917	15207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2208549-12	446	0	425	0	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2208549-13	461	0	0	0	938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2208643-11	0	11695	17534	0	0	0	0	0	0	0	0	0	6733	0	0	0	0	0	0	0	0	0	0	9921	0	0	0	0	0
GEL-2208679-12	446	0	0	0	436	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2208726-11	3834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2208787-11	1483	1888	2492	0	0	0	0	0	0	0	0	0	1910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2208913-11	2045	281	0	0	0	0	0	1947	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2209075-11	8566	0	0	0	0	0	0	0	6559	0	0	0	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2209102-11	31672	0	0	0	0	0	0	0	0	0	0	0	0	0	41191	0	0	0	0	0	0	0	0	0	0	53701	0	0	0
GEL-2209142-11	2234	0	0	0	0	0	0	2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2209218-11	0	6230	0	0	4582	0	0	0	0	0	0	0	6478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2209228-11	7762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4046	0	0
GEL-2209235-11	662	0	0	0	1145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2209273-11	512	0	0	0	1551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2209402-11	2747	1214	3108	0	0	0	0	0	0	0	0	0	1620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2209768-12	1323	0	0	0	0	417	0	2609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2209768-13	2104	0	0	0	0	539	0	2814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2209778-11	3213	0	0	2004	0	849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3963	0
GEL-2209952-11	556	0	0	0	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2209977-11	856	0	3837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2209980-11	7541	0	0	0	0	0	0	0	0	0	1214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2210201-11	847	0	0	0	1268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2210252-11	0	9471	0	0	0	0	0	0	0	0	0	0	5575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2210299-11	1019	211	0	0	0	0	0	3164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2210479-11	1779	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1961	0
GEL-2210744-11	0	28358	0	0	16305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2210799-11	82733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32114	0	0	0
GEL-2210981-11	4456	0	4354	0	0	0	0	0	0	0	0	0	0	0	0	6732	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2211146-11	6255	0	0	0	0	0	0	0	0	0	722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2211149-11	4459	0	5178	0	0	0	0	0	4757	0	0	0	766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2211326-11	0	0	0	14556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15995	0
