,seed,average R^2,average MSE,R^2 max name,R^2 max value,R^2 min name,R^2 min value,MSE max name,MSE max value,MSE min name,MSE min value
20,27284,-4.931715692832446,93357706.51755853,S6 (SBS7a - 1.00),0.9960761009006308,S17 (SBS18 - 0.97),-141.8147596924914,S14 (SBS14 - 0.98),716783764.2190695,S16 (SBS17 - 0.99),378419.1593632949
21,94222,-1.2344682217461456,292892234.3827186,S6 (SBS7a - 1.00),0.995246653494545,S9 (SBS9 - 0.94),-15.950556586553851,S19 (SBS20 - 0.98),3545395615.3071666,S18 (SBS19 - 0.95),263920.77483651484
22,40456,-6.088672707046093,128692388.9311558,S10 (SBS10a - 1.00),0.9968755600082103,S17 (SBS18 - 0.97),-134.14753324722582,S17 (SBS18 - 0.97),1292830195.9893591,S27 (SBS88 - 0.92),331204.3543894736
23,50602,-2.380776782418987,132416465.4929287,S10 (SBS10a - 1.00),0.9932139077907373,S17 (SBS18 - 0.97),-62.22620883794588,S14 (SBS14 - 0.98),1248788878.2533193,S13 (SBS13 - 0.99),477134.72212788305
24,78542,-9.873153834289669,79492289.4525211,S10 (SBS10a - 1.00),0.996364005874148,S17 (SBS18 - 0.97),-255.02781831144068,S19 (SBS20 - 0.98),672894093.1317179,S21 (SBS23 - 0.94),45006.363971262734
25,90730,-9.560996211007716,132803602.58205208,S10 (SBS10a - 1.00),0.9963038243615265,S17 (SBS18 - 0.97),-275.48536863739355,S19 (SBS20 - 0.98),1403668479.9713347,S13 (SBS13 - 0.99),275249.2951874851
26,98166,-4.224122750844986,205655384.71928385,S10 (SBS10a - 1.00),0.989306308669288,S17 (SBS18 - 0.97),-120.79368591728306,S19 (SBS20 - 0.98),3758866900.0768003,S18 (SBS19 - 0.95),121014.23713950401
27,50906,-10.099714840141202,69959375.95688657,S10 (SBS10a - 1.00),0.9925955041156096,S17 (SBS18 - 0.97),-289.4560830038587,S19 (SBS20 - 0.98),623459197.7958177,S13 (SBS13 - 0.99),171201.38142931423
28,22114,-4.190873290365586,101960628.0479029,S10 (SBS10a - 1.00),0.9972402554178835,S17 (SBS18 - 0.97),-126.28150960285846,S14 (SBS14 - 0.98),1308730347.370408,S13 (SBS13 - 0.99),196553.89179944605
29,84290,-6.986506491330425,69291008.99433322,S10 (SBS10a - 1.00),0.9979643648196126,S9 (SBS9 - 0.94),-141.12688262690025,S9 (SBS9 - 0.94),1216763334.0245297,S21 (SBS23 - 0.94),51520.16227324386
30,15917,-6.7180519273706185,257900077.81118554,S11 (SBS10d - 0.98),0.9920955595838904,S17 (SBS18 - 0.97),-197.21607574442123,S14 (SBS14 - 0.98),2951400096.089528,S21 (SBS23 - 0.94),80063.97719039883
31,79368,-14.270750270646566,231567912.88596308,S10 (SBS10a - 1.00),0.9971024120164313,S17 (SBS18 - 0.97),-367.3606059558526,S19 (SBS20 - 0.98),4027595309.646747,S18 (SBS19 - 0.95),198778.7341860519
32,16521,-4.371680651239367,31997918.335714974,S6 (SBS7a - 1.00),0.9928132463280593,S17 (SBS18 - 0.97),-144.17144013039064,S19 (SBS20 - 0.98),432680564.5083119,S13 (SBS13 - 0.99),156504.86737451286
33,96960,-6.30346419491818,475193573.2561302,S6 (SBS7a - 1.00),0.9929203686003067,S9 (SBS9 - 0.94),-164.13468320018012,S19 (SBS20 - 0.98),10329147359.51532,S21 (SBS23 - 0.94),164972.7446430912
34,75978,-2.9931729705186987,167472069.41567197,S10 (SBS10a - 1.00),0.9917313971361578,S17 (SBS18 - 0.97),-87.25779931852554,S14 (SBS14 - 0.98),1866266091.008217,S18 (SBS19 - 0.95),393297.9069310951
35,14090,-7.261705876480742,59594441.664319836,S6 (SBS7a - 1.00),0.994229643737162,S17 (SBS18 - 0.97),-172.04855096739493,S19 (SBS20 - 0.98),557136545.291055,S21 (SBS23 - 0.94),41880.80375065029
36,62297,-6.037200880459137,152460530.5733303,S10 (SBS10a - 1.00),0.9984905041434625,S17 (SBS18 - 0.97),-176.83263685331164,S17 (SBS18 - 0.97),1820156419.553287,S27 (SBS88 - 0.92),433799.70665675064
37,68267,-9.208446509194312,97588461.35318126,S10 (SBS10a - 1.00),0.9974761051542533,S17 (SBS18 - 0.97),-238.0523463425788,S17 (SBS18 - 0.97),915566858.2361779,S13 (SBS13 - 0.99),190659.54519890298
38,4984,-0.21707959542822475,95431905.87389852,S10 (SBS10a - 1.00),0.9963869236818438,S9 (SBS9 - 0.94),-12.983158689726768,S14 (SBS14 - 0.98),1049436446.3532076,S13 (SBS13 - 0.99),128313.43436730331
