,seed,average R^2,average MSE,R^2 max name,R^2 max value,R^2 min name,R^2 min value,MSE max name,MSE max value,MSE min name,MSE min value
10,22174,0.7067799002669364,10796153.961331783,S10 (SBS10a - 1.00),0.9978019852992029,S27 (SBS88 - 0.92),-1.5836430873451564,S19 (SBS20 - 0.98),161026218.41951075,S13 (SBS13 - 0.99),79428.00339774364
11,58496,0.6342471995770737,11739100.84161516,S10 (SBS10a - 1.00),0.9983733304171332,S23 (SBS28 - 0.96),-4.6409698904723315,S23 (SBS28 - 0.96),161043663.35711667,S13 (SBS13 - 0.99),87892.18580568972
12,61340,0.5293916922081587,16012273.764363011,S10 (SBS10a - 1.00),0.9986505805282213,S24 (SBS31 - 0.98),-7.449444391587917,S19 (SBS20 - 0.98),237497999.57782003,S18 (SBS19 - 0.95),73432.31075089867
13,66450,0.6784494645426631,12648322.020943787,S10 (SBS10a - 1.00),0.9994070006387379,S17 (SBS18 - 0.97),-1.6558751776799845,S19 (SBS20 - 0.98),105436854.7987699,S18 (SBS19 - 0.95),84032.41490167016
14,45898,-2.711585087560389,13651844.524556458,S10 (SBS10a - 1.00),0.9992173273810103,S24 (SBS31 - 0.98),-100.44621571933219,S24 (SBS31 - 0.98),183747988.300254,S21 (SBS23 - 0.94),112158.53839016269
15,99047,-0.2228342050627836,15318111.875887368,S10 (SBS10a - 1.00),0.9981225174970786,S23 (SBS28 - 0.96),-27.568271812161537,S23 (SBS28 - 0.96),196001467.0747706,S13 (SBS13 - 0.99),117446.98102203287
16,90058,0.6768815136940562,33511356.948864356,S10 (SBS10a - 1.00),0.9982630814986703,S25 (SBS32 - 0.94),-0.8550920973215337,S14 (SBS14 - 0.98),642842237.5827919,S13 (SBS13 - 0.99),79332.56782376391
17,72250,0.6225090864980574,17779158.67054719,S10 (SBS10a - 1.00),0.9987437375619143,S25 (SBS32 - 0.94),-2.8737618012739814,S23 (SBS28 - 0.96),245101205.0112006,S13 (SBS13 - 0.99),86449.1209412938
18,90673,0.6153502270172524,13487244.167851986,S10 (SBS10a - 1.00),0.9986847511789545,S27 (SBS88 - 0.92),-3.1803259717221595,S19 (SBS20 - 0.98),188886909.99908972,S13 (SBS13 - 0.99),84931.25711040091
19,28325,0.771265445901139,7955783.738538263,S10 (SBS10a - 1.00),0.998767136232711,S21 (SBS23 - 0.94),-0.057604691993621504,S14 (SBS14 - 0.98),56782920.56813078,S18 (SBS19 - 0.95),208090.31338673667
