,seed,average R^2,average MSE,R^2 max name,R^2 max value,R^2 min name,R^2 min value,MSE max name,MSE max value,MSE min name,MSE min value
20,36234,0.7886436027915634,11790459.640511962,S10 (SBS10a - 1.00),0.9982425018726045,S18 (SBS19 - 0.95),-0.07826480265808744,S23 (SBS28 - 0.96),135687571.48007396,S13 (SBS13 - 0.99),96222.02307654016
21,55274,0.3465919369727711,13168827.79478136,S10 (SBS10a - 1.00),0.998658944465308,S8 (SBS8 - 0.92),-12.458577556937401,S14 (SBS14 - 0.98),139129161.60755166,S13 (SBS13 - 0.99),109438.2137523627
22,64118,0.716184017375102,15862562.673721595,S10 (SBS10a - 1.00),0.9991176598823419,S3 (SBS3 - 0.97),-2.8840226091147825,S14 (SBS14 - 0.98),266048538.5555544,S21 (SBS23 - 0.94),144097.34371558306
23,22421,0.6445769080289812,6497265.033532746,S10 (SBS10a - 1.00),0.998695186650426,S21 (SBS23 - 0.94),-2.5300988469395,S14 (SBS14 - 0.98),95805717.51285687,S13 (SBS13 - 0.99),159228.59707637815
24,55472,0.8088526360834778,7866729.201050849,S10 (SBS10a - 1.00),0.9989671179905366,S3 (SBS3 - 0.97),0.021277363227605428,S14 (SBS14 - 0.98),122873075.77482936,S18 (SBS19 - 0.95),182793.03735910103
25,34785,0.7846946642994839,4864217.032475158,S10 (SBS10a - 1.00),0.9990245531895661,S21 (SBS23 - 0.94),-0.25472941412569283,S14 (SBS14 - 0.98),52547730.78654494,S13 (SBS13 - 0.99),97503.50694302743
26,11261,0.5560875690534385,13241149.950896798,S10 (SBS10a - 1.00),0.9971292383732776,S23 (SBS28 - 0.96),-4.531320020902579,S23 (SBS28 - 0.96),149699410.16169992,S21 (SBS23 - 0.94),51118.72054690371
27,19845,0.6088451490656642,14872279.940380588,S10 (SBS10a - 1.00),0.9989135959139844,S5 (SBS5 - 0.98),-1.9047348950845913,S14 (SBS14 - 0.98),147388991.4957711,S13 (SBS13 - 0.99),137414.92756590014
28,6747,0.6135671894310116,8082121.835422458,S10 (SBS10a - 1.00),0.9978291897855737,S18 (SBS19 - 0.95),-2.164313404172523,S14 (SBS14 - 0.98),95660857.34803168,S13 (SBS13 - 0.99),77910.68271956404
29,96471,0.730034985658496,10335878.990213474,S10 (SBS10a - 1.00),0.997310563828048,S21 (SBS23 - 0.94),-0.9548040566039331,S14 (SBS14 - 0.98),150007792.4871857,S13 (SBS13 - 0.99),83263.66231843174
30,7198,0.675535033336937,15940647.767960977,S10 (SBS10a - 1.00),0.9985731942141557,S12 (SBS11 - 0.99),-1.3946231074647844,S23 (SBS28 - 0.96),249439703.44484177,S13 (SBS13 - 0.99),103840.19318235917
31,54336,0.7872678215539136,11838474.214431295,S10 (SBS10a - 1.00),0.9988756497443276,S21 (SBS23 - 0.94),-0.4888832430603165,S14 (SBS14 - 0.98),230558435.0436404,S13 (SBS13 - 0.99),130742.59830821968
32,63461,0.49843024951734627,10286666.918999275,S10 (SBS10a - 1.00),0.9987703970855017,S8 (SBS8 - 0.92),-2.1333947418894206,S14 (SBS14 - 0.98),60839973.97852476,S13 (SBS13 - 0.99),179545.73142002168
33,61078,0.42715187107358094,7652201.457524166,S10 (SBS10a - 1.00),0.999249145631855,S25 (SBS32 - 0.94),-3.0115194954319255,S23 (SBS28 - 0.96),40356594.889500506,S13 (SBS13 - 0.99),85807.79298040594
34,60394,0.7126085212027825,15209200.394374598,S10 (SBS10a - 1.00),0.9975465220188999,S25 (SBS32 - 0.94),-1.9351222964404253,S14 (SBS14 - 0.98),172109126.8647606,S13 (SBS13 - 0.99),236211.9915455473
36,61314,0.6609017387933348,10374544.442759272,S10 (SBS10a - 1.00),0.9992890335265399,S25 (SBS32 - 0.94),-2.789862844466659,S14 (SBS14 - 0.98),91265686.50150403,S21 (SBS23 - 0.94),89083.20236661981
37,42172,0.8241361000197435,7187199.824177849,S10 (SBS10a - 1.00),0.9988478861678055,S8 (SBS8 - 0.92),0.154866260667187,S14 (SBS14 - 0.98),54485406.540693186,S13 (SBS13 - 0.99),108246.16105692506
38,37856,0.7179265645056273,13143995.389809966,S10 (SBS10a - 1.00),0.9989436524381515,S5 (SBS5 - 0.98),-1.4128980119601549,S14 (SBS14 - 0.98),121755984.32973024,S13 (SBS13 - 0.99),168756.92547152797
39,57671,0.6334067866774964,16850936.320328347,S10 (SBS10a - 1.00),0.9976115601944233,S12 (SBS11 - 0.99),-1.1934433720692272,S14 (SBS14 - 0.98),147675835.79668024,S13 (SBS13 - 0.99),150953.74673069885
40,49226,0.8464827737646485,14422829.254411101,S10 (SBS10a - 1.00),0.9978724562211582,S8 (SBS8 - 0.92),-0.07371391470081079,S23 (SBS28 - 0.96),252815293.95925063,S13 (SBS13 - 0.99),83557.74023132584
41,20170,0.8003465735638733,5949061.883604062,S10 (SBS10a - 1.00),0.9982987541428499,S18 (SBS19 - 0.95),0.0076523587969346,S23 (SBS28 - 0.96),34113244.43991311,S13 (SBS13 - 0.99),135100.99644825124
42,10098,0.8229082076610165,4293612.445179267,S10 (SBS10a - 1.00),0.9978398328413112,S11 (SBS10d - 0.98),0.29418899317597746,S14 (SBS14 - 0.98),44248761.74731651,S21 (SBS23 - 0.94),69697.24434988968
43,79661,0.6779040510734512,11450570.439589696,S10 (SBS10a - 1.00),0.9986922782152174,S27 (SBS88 - 0.92),-3.9984874342333985,S14 (SBS14 - 0.98),181848451.4775528,S13 (SBS13 - 0.99),146068.0348372901
44,61989,0.7409076930615238,14204841.532121755,S10 (SBS10a - 1.00),0.9978528252611415,S25 (SBS32 - 0.94),-1.0651278006162888,S14 (SBS14 - 0.98),109103250.05641626,S13 (SBS13 - 0.99),154905.1109052169
45,77176,0.6596576412324744,8672329.557465559,S10 (SBS10a - 1.00),0.998177411240667,S25 (SBS32 - 0.94),-1.769903260245766,S23 (SBS28 - 0.96),43318267.21799029,S21 (SBS23 - 0.94),32675.085424497152
46,76887,0.6153042580296926,11058508.962931538,S10 (SBS10a - 1.00),0.9980603364162687,S27 (SBS88 - 0.92),-4.0672397351490845,S14 (SBS14 - 0.98),152029164.58865082,S21 (SBS23 - 0.94),135622.15778921984
47,86735,0.6141898833539806,8716577.835262941,S10 (SBS10a - 1.00),0.9986529810796361,S27 (SBS88 - 0.92),-3.410349191030588,S14 (SBS14 - 0.98),95965676.21061043,S13 (SBS13 - 0.99),81965.87044060795
48,14712,0.5966893868643461,6287307.8518110495,S10 (SBS10a - 1.00),0.9984741020233128,S27 (SBS88 - 0.92),-4.6155212398472365,S23 (SBS28 - 0.96),40338273.31175008,S21 (SBS23 - 0.94),39087.03383828031
49,90311,0.5903788915217002,13181929.58743109,S10 (SBS10a - 1.00),0.9988948265401169,S18 (SBS19 - 0.95),-2.5228389819240387,S14 (SBS14 - 0.98),123659476.86835779,S16 (SBS17 - 0.99),223421.93462088364
50,40336,0.25898070614565755,14723364.319248203,S10 (SBS10a - 1.00),0.9987151917653386,S8 (SBS8 - 0.92),-12.610976520016564,S14 (SBS14 - 0.98),167105319.46820065,S21 (SBS23 - 0.94),120284.79307780962
51,83718,0.8540361396946446,4591940.226828701,S10 (SBS10a - 1.00),0.9974943666212341,S18 (SBS19 - 0.95),0.4988726996084413,S14 (SBS14 - 0.98),52055606.626717925,S13 (SBS13 - 0.99),80624.10450186324
52,57450,0.8231048888489232,9047632.984162884,S10 (SBS10a - 1.00),0.9985599042529861,S3 (SBS3 - 0.97),0.37270876310890255,S14 (SBS14 - 0.98),69731858.45616226,S18 (SBS19 - 0.95),119801.10031159106
53,15214,0.7646270658917422,5420541.904376707,S6 (SBS7a - 1.00),0.997001116812745,S18 (SBS19 - 0.95),-0.596548627428066,S14 (SBS14 - 0.98),54078283.955673054,S13 (SBS13 - 0.99),78222.65933179572
54,14691,0.7663534856108632,10504326.886920253,S10 (SBS10a - 1.00),0.9985688800057382,S18 (SBS19 - 0.95),-0.38662713462816134,S14 (SBS14 - 0.98),103109696.22622713,S13 (SBS13 - 0.99),141477.53968452985
55,57260,0.7305050094623331,6726252.12367156,S10 (SBS10a - 1.00),0.9991191531130424,S21 (SBS23 - 0.94),-2.716428892042431,S14 (SBS14 - 0.98),78797066.86217551,S13 (SBS13 - 0.99),128164.04695612664
56,59405,0.7797605031550868,10384322.51365627,S10 (SBS10a - 1.00),0.9987022461746466,S18 (SBS19 - 0.95),0.2799888178827076,S14 (SBS14 - 0.98),91247275.3618693,S13 (SBS13 - 0.99),163441.50955967794
57,13872,0.7921237971590671,6568559.996156157,S10 (SBS10a - 1.00),0.9977862054978844,S8 (SBS8 - 0.92),-0.24007405999182874,S14 (SBS14 - 0.98),107937538.848219,S13 (SBS13 - 0.99),73542.77596244896
58,63823,0.833423244123711,5143041.254485602,S10 (SBS10a - 1.00),0.9984109125344582,S21 (SBS23 - 0.94),0.36383678319053836,S14 (SBS14 - 0.98),65392595.4956597,S13 (SBS13 - 0.99),74614.27852135412
