Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
8efb116f-4ecf-4191-8ebf-90a94c1880cf	21	0.437	32.544	154.971%	4.847	90.007%	1.65559	0.203
8f558713-f32b-403b-aedf-c79efeb41c67	94	0.809	65.269	69.435%	8.802	58.811%	0.54089	0.643
8fa0484b-5f95-4ec8-b3de-cea2e8f3c5ca	188	0.81	113.445	60.343%	15.764	58.668%	0.38131	0.55
8fa9575b-b2c9-4bd7-8da1-3c2cdf0e39f6	54	0.669	55.685	103.12%	7.8	74.37%	0.93534	0.489
8fb7fcac-6c1d-40c2-9309-b53821cbef30	220	0.834	130.008	59.095%	16.47	55.967%	1000.0	0.561
8fc11cb6-9d79-41c3-bb45-0dadda890e8d	184	0.863	103.361	56.174%	13.91	53.739%	0.30744	0.726
8fc7a4cc-c25d-4372-bf17-2dae795e5596	98	0.809	73.509	75.009%	9.975	63.858%	0.54961	0.689
8fd5e62c-c622-11e3-bf01-24c6515278c0	619	0.924	212.334	34.303%	34.058	38.335%	0.11676	0.839
8ff9b1b6-a498-47fe-a970-ab7cfb64e653	1363	0.992	339.691	24.922%	65.512	16.183%	1000.0	0.992
9011cf17-0783-4f9d-b355-4f0fc1a2e78b	132	0.81	88.152	66.782%	12.45	58.69%	0.38092	0.65
9020b6a5-8325-4b0d-84d9-04371c857910	178	0.885	101.841	57.214%	13.849	46.738%	0.33679	0.81
9032b7fe-e38a-4641-a45e-67041668adc4	226	0.788	150.539	66.61%	19.015	63.243%	0.39646	0.431
90611290-e44c-438e-91aa-f3b83dae3b71	740	0.921	287.118	38.8%	38.672	39.702%	0.13262	0.802
906f6f1e-569d-4ce2-9273-1f305782f77f	49	0.697	48.829	99.651%	6.315	71.966%	0.83734	0.496
9078333d-73d3-496a-9fc3-a94353b7e107	119	0.865	80.528	67.671%	10.475	52.051%	0.49782	0.788
90ab64be-2229-4a8e-b864-4260b6cb39e9	76	0.808	56.873	74.833%	9.08	62.362%	0.50521	0.732
90b3c237-29a4-48b3-90b3-9f2c0ccb5928	186	0.913	98.384	52.895%	13.841	43.338%	0.33339	0.871
90de4296-0223-4b9f-8abb-6db278bfc932	51	0.69	52.375	102.696%	6.981	72.39%	0.82191	0.511
90fd404b-f734-41ed-a601-0f30e43625fc	62	0.757	52.971	85.437%	6.867	65.474%	0.70766	0.577
91397d9c-3120-407f-8847-74b356943469	82	0.736	59.785	72.909%	9.096	67.798%	0.53784	0.502
914421d2-898e-433e-bb66-b1710eaae2c7	320	0.909	173.039	54.075%	26.915	48.078%	0.25341	0.875
915cbb43-9e00-433d-818f-531011bea57e	154	0.836	95.23	61.838%	12.918	55.183%	0.36771	0.677
917564e4-c622-11e3-bf01-24c6515278c0	84	0.803	59.187	70.461%	7.96	59.663%	0.4964	0.628
91b6fd6b-547a-47e4-8ecb-a6f1826ccfd3	80	0.901	53.17	66.462%	7.919	43.593%	0.50533	0.875
91f458e6-64b7-454d-a542-b0aa23638fd8	598	0.928	231.17	38.657%	31.413	40.359%	0.14224	0.843
92126163-00c3-41f2-9ce6-7aad5f621407	124	0.848	81.255	65.528%	11.53	53.642%	0.41861	0.76
9258860c-a336-4075-996d-2ee0c18b281c	821	0.981	253.579	30.887%	45.204	23.409%	0.10486	0.979
926a04de-ef57-4271-91db-e90de8aa8a1a	938	0.976	467.278	49.816%	98.446	43.535%	1000.0	0.98
929f2216-6ab3-414f-a814-49b69d4b49d9	672	0.908	268.615	39.972%	36.735	42.56%	0.14367	0.74
931b24da-5d6d-4c2d-8de9-ef32d6eb8565	1794	0.966	450.709	25.123%	59.237	26.426%	1000.0	0.905
9321341c-c622-11e3-bf01-24c6515278c0	192	0.834	115.045	59.919%	16.235	55.555%	0.36027	0.677
935b113e-f5ed-4a07-8e1d-1603daba7f40	1720	0.968	441.692	25.68%	64.983	25.931%	0.06669	0.941
93a49462-4bd3-4efa-87a5-69006abba5a0	321	0.88	162.669	50.676%	22.576	47.797%	0.24102	0.756
93b51c61-6eea-4228-a102-840a2e118522	34	0.556	41.267	121.374%	6.913	89.246%	1.23158	0.426
93be2990-bceb-45fd-aca5-3358d96e9d5a	109	0.827	78.529	72.045%	10.686	62.006%	0.5331	0.722
93ff786e-0165-4b02-8d27-806d422e93fc	28864	0.998	3813.624	13.212%	729.618	7.038%	1000.0	0.997
94108975-b7a0-40ba-ad39-e44cc62e8cc0	1805	0.989	414.421	22.96%	57.718	16.682%	1000.0	0.986
941fcb56-e059-403d-aab1-0692a3ecc45e	215	0.788	144.224	67.081%	19.453	64.38%	0.37823	0.538
94431626-c622-11e3-bf01-24c6515278c0	493	0.906	220.371	44.7%	28.669	42.943%	1000.0	0.777
94434272-4cbd-4b4d-bd98-44f18526dd69	25	0.628	30.567	122.268%	5.359	78.169%	1.40764	0.547
94652d14-2e4d-4f4a-a4f7-8df77df788c0	92	0.86	65.17	70.837%	9.562	54.309%	0.55014	0.809
9536f736-63bc-4099-bd54-740f5910f4a8	429	0.942	171.858	40.06%	24.518	37.963%	0.15918	0.909
9563a264-c622-11e3-bf01-24c6515278c0	160	0.792	110.167	68.854%	14.786	62.82%	0.50597	0.577
959efb81-1d56-4659-9b7a-09f2b62483f2	134	0.754	99.66	74.373%	13.673	66.559%	0.4821	0.503
95cc9620-7686-4805-a96c-cf8e659847c3	152	0.856	95.49	62.822%	13.43	53.253%	0.42571	0.766
95e8d38a-122e-494c-a304-bef4275fed7e	198	0.883	103.02	52.03%	13.434	46.971%	0.29582	0.748
95fc38ac-2b36-4c46-abbf-8d2d52ff9626	123	0.808	82.32	66.927%	11.072	60.135%	0.4578	0.617
9623d295-c23d-4f2f-827c-69f767a26f1f	1848	0.946	578.282	31.292%	83.514	33.714%	1000.0	0.878
9650640f-154d-4696-aa96-3611c6fcee7b	321	0.882	153.106	47.697%	21.326	47.136%	0.20776	0.73
96517058-18d2-4847-8085-768ca8aa1565	1928	0.903	757.247	39.276%	113.471	43.096%	0.11844	0.768
968929b0-6bfb-4a2c-bd4d-570bfcdb8a6a	70	0.752	64.003	91.433%	8.493	65.918%	1000.0	0.611
96a2896c-1e32-4827-a526-6b7104832f9a	1244	0.988	315.938	25.397%	59.048	19.315%	0.06944	0.986
96abdbc8-c622-11e3-bf01-24c6515278c0	479	0.888	243.104	50.752%	32.285	46.988%	1000.0	0.769
96b67289-9c42-402b-8e30-9efb4d512bef	44	0.634	44.52	101.182%	6.513	77.845%	0.97857	0.416
96ba50eb-3c12-41ad-ac7b-d23b2001fe44	322	0.923	146.043	45.355%	19.535	39.826%	0.22016	0.864
96cca60e-17dc-44c3-90f7-1b57b0e08e5f	127	0.922	72.185	56.839%	10.282	39.115%	0.34138	0.896
96dc785c-8417-4813-8d15-c32b22d78b74	1627	0.973	393.453	24.183%	54.28	24.123%	0.06232	0.943
96e3db14-2bb1-4f68-aed6-5e794750c96e	303	0.942	143.034	47.206%	20.449	34.462%	0.24914	0.922
96e62134-b8cc-4931-9c99-1193448c7c93	73	0.693	71.65	98.151%	10.17	72.093%	0.85422	0.53
96e99cf0-707e-49f3-9ec6-cb4f90ecf7e4	37	0.447	50.954	137.714%	6.411	91.586%	1000.0	-0.013
96ef40c3-8d4c-4fe1-a33a-99f5b205a0bb	153	0.908	94.824	61.976%	13.778	41.867%	0.41886	0.88
96f337d2-cec4-4484-87cd-ab2109d2bf50	415	0.939	192.899	46.482%	26.776	36.327%	1000.0	0.912
97064332-1d4f-4571-93ff-354ffe6d7df9	135	0.705	109.232	80.913%	14.588	71.61%	1000.0	0.344
973d0577-8ca4-44a1-817f-1d3c1bada151	380	0.957	133.48	35.126%	18.345	29.3%	0.14527	0.93
9749a9a5-cb7f-4038-a5f9-5e2d6b97c689	409	0.931	161.363	39.453%	22.699	38.809%	0.15718	0.872
978ae91e-6ebe-4efa-97ff-cfad511ae7b3	7695	0.998	904.858	11.759%	249.878	8.216%	1000.0	0.998
97a6f44a-c622-11e3-bf01-24c6515278c0	76	0.614	79.012	103.963%	11.464	79.873%	1000.0	0.379
97c1a300-978d-4df1-9e97-ce2f92b9eff1	38	0.754	39.197	103.15%	5.279	65.988%	0.93868	0.665
97c46ede-b280-4344-8dbb-e860c6472239	176	0.876	109.956	62.475%	16.208	55.528%	0.37111	0.82
97f451e5-a1cc-4f29-8318-0e6ae74efe2f	162	0.915	89.396	55.183%	12.219	43.528%	0.33479	0.876
982b58c4-02b3-4e7d-8af0-4b133d0c7e50	101	0.758	77.429	76.662%	10.591	65.307%	0.528	0.537
987528ac-437a-4eb8-a335-4f2076d5c006	452	0.903	185.051	40.94%	24.358	43.833%	1000.0	0.68
987d41ee-6bab-490c-b0f2-bf28c0089de9	455	0.955	205.887	45.25%	41.752	43.988%	0.19945	0.952
9880c3c9-5685-42a7-8fe9-7585ea1a1d37	172	0.933	99.394	57.787%	14.78	36.767%	0.33214	0.918
98bb3025-0637-4106-8621-12df7b5d662f	1322	0.998	192.91	14.592%	40.702	7.71%	1000.0	0.998
98d27916-c622-11e3-bf01-24c6515278c0	869	0.946	263.971	30.376%	37.461	32.341%	0.07824	0.865
98e8f23c-5970-4fce-9551-4b11a772fe1b	13784	0.996	1968.55	14.281%	555.233	11.373%	1000.0	0.995
98f54445-b151-4aeb-b8cf-91d743ba066e	89	0.831	68.706	77.198%	9.958	59.404%	0.60203	0.765
992d9566-b1da-421a-bf36-d23382b115fa	316	0.898	137.32	43.456%	18.452	45.207%	0.18374	0.726
995a1ad2-faca-4a37-a59d-e62455985afb	536	0.934	207.132	38.644%	27.786	35.836%	0.14657	0.865
99696731-c88f-427b-975b-1d90013e63ff	206	0.823	124.864	60.614%	16.838	58.587%	0.35192	0.606
9988eb07-01f6-4f83-8699-bb63e0525f08	1614	0.945	510.92	31.656%	72.725	33.596%	0.08852	0.875
99bdc3da-c622-11e3-bf01-24c6515278c0	411	0.903	188.482	45.859%	25.433	43.169%	0.20464	0.792
99e7016a-c3c1-431c-8838-beb78a3cc017	100	0.767	75.773	75.773%	9.488	64.859%	0.49489	0.478
9a015939-8810-4808-9dfa-fb60a1173bc7	147	0.822	94.989	64.618%	12.239	57.252%	0.36739	0.611
9a5bb831-8cb8-4de0-b94b-088cb38def1a	493	0.878	240.493	48.782%	30.726	49.245%	0.21859	0.643
9a90f951-ad96-4883-b97f-ac43395dae5d	51	0.706	52.635	103.206%	8.028	76.198%	1.04981	0.61
9aac83e4-c622-11e3-bf01-24c6515278c0	345	0.893	151.859	44.017%	21.674	45.203%	0.1894	0.75
9ae0744a-9bc1-4cd7-b7cf-c6569ed9e4aa	95	0.824	62.224	65.499%	7.98	56.855%	1000.0	0.624
9ae33a63-6b1a-43bf-9205-463c867bcbc4	748	0.99	174.139	23.281%	27.286	15.433%	0.06381	0.989
9aecfc8f-62ea-4acf-aa00-d1f0fe6c6556	59	0.751	51.014	86.464%	6.951	65.976%	0.74246	0.595
9b3e7a03-cf8c-4da8-bc36-20129d7783ba	508	0.959	167.727	33.017%	22.057	28.653%	0.13887	0.923
9ba2c970-c622-11e3-bf01-24c6515278c0	495	0.912	220.862	44.619%	30.742	42.759%	0.21175	0.831
9ba6be6d-2032-444b-ab3c-dbee8023759d	420	0.943	157.058	37.395%	24.52	36.184%	0.13384	0.912
9bb9164e-ea1b-49ab-bbcc-f59cf8c32345	196	0.828	125.367	63.963%	16.175	56.417%	0.38606	0.634
9be1246b-3dc1-4928-8b89-2d5ed0c866e8	65	0.897	53.16	81.785%	7.185	44.994%	0.70144	0.875
9beb4126-0112-4c06-80a3-e5dd1c2b88d5	27	0.729	32.421	120.078%	4.801	68.586%	1.35667	0.668
9c00828e-e9ae-4b9c-959e-34837ee2b230	555	0.958	196.211	35.353%	27.114	28.617%	0.12875	0.934
9c181313-5b4c-41c5-9ad5-a5a86fe609aa	93	0.71	75.472	81.153%	10.437	74.361%	1000.0	0.44
9c27fedd-b1b3-4af0-9e9b-20271854db08	604	0.899	261.173	43.241%	38.244	43.737%	0.16338	0.788
9c399826-087f-44b9-98c0-bd881646b0f4	137	0.904	77.753	56.754%	11.633	43.505%	0.40274	0.868
9c681cd9-25fb-42ac-aa6b-bb962882fa22	222	0.829	124.464	56.065%	17.983	58.04%	0.32762	0.625
9c70688d-6e43-4520-9262-eaae4e4d597d	118	0.841	74.551	63.179%	10.032	54.089%	0.44868	0.703
9c730cfb-3fd6-428a-a0a4-c061ca5db06c	48	0.665	52.58	109.542%	7.162	74.669%	1.00105	0.497
9c857452-c81d-4b9e-87a8-5b41f4394f7c	103	0.835	69.347	67.327%	9.427	55.073%	0.43959	0.718
9cb80280-c622-11e3-bf01-24c6515278c0	428	0.895	186.219	43.509%	25.857	44.808%	0.16891	0.738
9cfa4e8f-ea4d-433b-8c2c-54f66ecb7e43	101	0.797	78.104	77.331%	10.403	60.569%	0.54258	0.659
9d3b0b87-5fc5-4d09-9c63-4d5fc4bc46d0	18	0.621	25.347	140.817%	4.436	78.418%	1.54196	0.56
9d691fa3-5c32-4b98-85c4-f6e0fd4c37e0	107	0.821	72.309	67.579%	9.618	57.173%	0.45841	0.66
9db994a0-c622-11e3-bf01-24c6515278c0	480	0.907	220.334	45.903%	30.156	42.302%	0.21119	0.816
9ddf2119-a222-4fa5-a9f3-0bec7eeea36b	481	0.982	151.101	31.414%	20.894	18.744%	1000.0	0.978
9de495d1-55b2-4535-9b0a-a999df35977c	523	0.954	220.905	42.238%	37.344	38.56%	0.17366	0.946
9df57388-7de1-4c90-910e-ef63a246dff1	129	0.902	83.423	64.669%	11.768	43.407%	0.44851	0.871
9dfcbabf-2bc0-43a2-bdde-d0b2aaca3f6b	44	0.826	40.654	92.395%	5.575	56.9%	0.73749	0.774
9e0009d1-c993-4247-9706-88ee84591dec	405	0.87	184.944	45.665%	26.485	49.689%	1000.0	0.641
9e272bea-9193-4c10-a802-f7e18b2937a3	106	0.808	71.675	67.618%	9.785	59.771%	0.479	0.635
9e5f0a23-e184-4611-b42b-e882dcf23acd	552	0.925	217.74	39.446%	29.966	38.9%	0.15557	0.842
9e6806c4-d331-4025-abee-2f576e3bf182	598	0.884	257.341	43.034%	35.297	47.69%	1000.0	0.625
9e7b51fb-2249-451a-bf23-bb2a3d935928	121	0.814	75.428	62.337%	10.003	58.438%	0.37658	0.563
9e842227-2bc6-4185-bedb-abeb03836b51	219	0.846	118.979	54.328%	16.177	53.774%	0.26892	0.624
9e99b8d9-6f0d-4fe0-9c1e-d286c0714909	63	0.666	56.838	90.219%	8.13	75.813%	0.84076	0.411
9ebac79d-8b38-4469-837e-b834725fe6d5	364	0.969	123.495	33.927%	15.803	24.608%	0.13487	0.954
9ec31146-c622-11e3-bf01-24c6515278c0	457	0.923	170.535	37.316%	23.969	38.485%	0.14168	0.816
9ed8f0b9-d615-44c4-9ec9-e07ecd744922	107	0.831	65.884	61.574%	8.87	56.901%	0.40867	0.653
9fb6b7be-0084-48f7-a256-6d170e72e97f	113	0.826	75.672	66.966%	10.452	57.977%	0.49647	0.698
9fb73d89-f7c4-47b2-810b-3ce37cd8a3c9	52	0.797	49.358	94.919%	7.338	60.73%	0.80411	0.742
9fba5db6-c622-11e3-bf01-24c6515278c0	392	0.884	178.134	45.442%	26.295	46.821%	0.21852	0.746
9fc0e0e8-1b0f-400c-b4cf-126193283695	51	0.793	50.433	98.888%	8.02	60.975%	0.843	0.748
9fc5b5c7-3973-42b4-8710-454de0cb5b50	5577	0.994	1554.053	27.865%	410.245	23.508%	1000.0	0.995
9ffcb7fa-424c-4f93-87a7-ce5e9053c613	1506	0.973	356.088	23.645%	54.05	23.729%	0.06053	0.953
9ffe694e-b488-489e-bdbe-0800e505eec4	151	0.904	86.22	57.099%	13.021	45.779%	0.35442	0.868
a08c196e-4f96-4b16-94b4-aa6a0153ac50	1792	0.976	800.959	44.696%	165.068	35.539%	1000.0	0.977
a08ec059-7592-4698-bb45-25a9c3680c23	252	0.816	152.392	60.473%	20.31	60.742%	0.35049	0.548
a0bbb3b1-e774-4c75-9301-ba43fb803f20	308	0.862	155.378	50.447%	20.661	51.019%	0.25343	0.614
a0e317b1-3f3b-4d25-b2d9-fcc2211dfda3	79	0.815	61.759	78.176%	8.183	59.84%	0.67447	0.711
a0eb2611-1ca6-44b7-897e-ce18399eb7bc	210	0.803	135.53	64.538%	17.893	60.663%	1000.0	0.539
a0f94565-9169-49ee-8e6a-21bdc43d9de6	373	0.947	159.255	42.696%	22.983	32.306%	0.2017	0.926
a0fe80e0-e3ac-485b-8a1a-4c80c101b874	229	0.905	110.673	48.329%	14.76	42.626%	0.23478	0.817
a1724132-f95c-4622-8987-fe3183b9dce3	57	0.659	56.112	98.442%	8.779	81.162%	1000.0	0.512
a1a75f66-c622-11e3-bf01-24c6515278c0	474	0.874	253.646	53.512%	32.598	50.885%	1000.0	0.717
a1af7c42-47af-435c-bb51-b932a3cd7b91	144	0.829	93.525	64.948%	13.715	55.991%	0.38992	0.716
a1e3dc5b-b81f-4890-870c-ed3b8ac36dec	204	0.822	120.014	58.83%	19.739	62.234%	0.41852	0.704
a1fc7064-abf5-477d-983e-576a784e1d40	204	0.835	118.644	58.159%	15.262	55.434%	0.33482	0.56
a2034620-e4b5-4d4f-ac05-7fc1c098eb40	247	0.783	163.271	66.102%	21.742	63.374%	1000.0	0.472
a2238b5f-0513-487a-9b1b-7bef85ebf336	142	0.859	87.589	61.682%	12.916	51.956%	0.36389	0.782
a284fe9d-9afd-4472-8d70-243ca9be5c2c	1036	0.98	246.266	23.771%	36.404	20.214%	0.06927	0.97
a29278af-7ecf-403e-b6a9-623ea7879d05	537	0.944	175.458	32.674%	24.954	32.923%	0.12489	0.879
a2a67c8a-c622-11e3-bf01-24c6515278c0	357	0.91	162.532	45.527%	21.872	43.544%	0.17538	0.82
a2e67393-50d7-4bcc-9bbd-c695086a936a	179	0.852	106.658	59.585%	15.161	55.695%	0.36742	0.739
a2ee5dde-4342-4e78-88c5-3c9a8e10cbf5	289	0.916	123.407	42.701%	16.692	40.425%	0.22314	0.822
a2f02ff7-8433-4cb5-9324-34f13edeaca1	124	0.841	85.8	69.194%	12.34	58.563%	0.47852	0.76
a2f143d6-ba07-4ff0-960d-b29c3c716665	150	0.788	100.198	66.799%	13.709	63.101%	0.38477	0.548
a3135834-3af0-4e98-bc6f-ad8ddf33db80	519	0.904	199.717	38.481%	28.368	43.016%	0.13627	0.702
a315b798-f037-48d5-91ed-e733e3bbd6ee	512	0.927	195.972	38.276%	26.696	38.176%	0.13367	0.834
a319188c-6b80-4228-8f2b-8f423c0fcf97	16	0.578	19.955	124.719%	3.902	91.971%	1000.0	0.504
a31b6123-c1b7-4cd0-86d8-b2e640cce9da	59	0.663	62.979	106.744%	9.257	87.864%	0.97429	0.528
a3210fd0-344c-468e-8ff2-2d0869a2fb75	155	0.904	91.336	58.926%	13.032	47.618%	0.34846	0.866
a330a96e-9897-4605-b5f1-5b5ef45cd365	218	0.863	115.381	52.927%	14.998	50.848%	0.24564	0.651
a335b03d-41ac-4d41-a2a9-3134b5b0a0a7	139	0.817	87.954	63.276%	11.959	58.563%	0.35696	0.62
a37a825c-d74e-46cc-92ef-b65016857b4a	775	0.955	278.67	35.957%	48.863	34.802%	0.11742	0.942
a3914a6c-c622-11e3-bf01-24c6515278c0	519	0.924	198.646	38.275%	29.047	38.23%	0.13364	0.848
a3deafcb-b54f-4b7e-89ac-c92c16fb919f	77	0.794	63.103	81.952%	9.647	62.401%	0.71818	0.715
a3edc9cc-f54a-4459-a5d0-097879c811e5	131	0.853	89.764	68.522%	13.232	55.374%	0.45094	0.791
a441697c-4ca0-4eab-9b01-b9cb50223ce2	160	0.825	92.987	58.117%	12.19	56.836%	0.32331	0.519
a47c2012-c13d-48ac-88b6-e09bfd50122b	302	0.915	138.872	45.984%	18.722	40.452%	0.23202	0.84
a492a32b-bf2f-4f8c-b06e-794a4baa2fe7	105	0.834	77.02	73.352%	11.575	61.96%	0.50858	0.767
a4beedc3-0e96-4e1c-90b4-3674dfc01786	81	0.751	72.143	89.065%	9.05	66.18%	1000.0	0.561
a4c838df-6ac4-455a-8096-8ec680064374	269	0.932	118.493	44.049%	15.449	37.047%	0.20512	0.88
a4ca18dc-c622-11e3-bf01-24c6515278c0	506	0.926	187.067	36.97%	25.537	37.784%	0.13496	0.811
a4f8305f-4409-4776-b34d-4878d18c8693	173	0.712	127.432	73.66%	19.122	77.107%	0.50534	0.432
a5346247-3f30-470a-b4ab-732180786291	140	0.841	91.341	65.244%	12.873	57.685%	0.42257	0.738
a54aac0e-4108-49cf-bf50-687031c7cda6	123	0.858	68.757	55.9%	9.296	51.565%	0.43026	0.702
a56cd282-f6c5-4373-b3d8-676562894598	140	0.846	79.222	56.587%	10.523	54.559%	0.37729	0.643
a592e80a-3b1a-46aa-be30-bcd87d6bca6f	55	0.778	46.814	85.116%	7.189	64.3%	0.69565	0.694
a5d5c238-0447-47fa-9a81-3b823cbdcea6	193	0.894	102.788	53.258%	15.756	48.145%	0.29955	0.842
a6045753-60bb-4e65-bc89-1ef0b47aab35	97	0.85	70.922	73.115%	11.158	53.376%	0.5885	0.803
a612b654-c622-11e3-bf01-24c6515278c0	287	0.83	178.314	62.13%	23.262	58.137%	1000.0	0.631
a64000df-16e5-4b88-865f-5c680adf60eb	208	0.92	106.318	51.114%	14.405	39.09%	0.27708	0.878
a65bcd07-c47d-4bda-a2bf-21f68cef2f3b	13	0.701	16.807	129.285%	3.323	72.514%	1.39802	0.672
a6957d15-453c-4f3b-ab8c-c38054dfe548	93	0.863	65.525	70.457%	10.039	51.297%	0.52955	0.819
a6c14ebc-81a2-44f7-af87-2b7ec85e5696	136	0.85	96.975	71.305%	13.448	54.629%	0.53264	0.779
a6d8467e-88e3-4ea5-8583-61c5ab9747ae	79	0.754	63.94	80.937%	8.741	65.701%	0.59228	0.564
a6e24c2a-26b9-409c-bbcd-a8fcdd1e437c	337	0.991	105.321	31.253%	19.078	16.452%	1000.0	0.991
a7314730-c622-11e3-bf01-24c6515278c0	443	0.911	205.229	46.327%	26.942	43.517%	0.20164	0.822
a742a46d-2594-4efe-a701-4a2737ffae81	11	0.487	16.062	146.018%	3.357	93.106%	1000.0	0.419
a762dd44-a8ac-4269-8163-bbf6d0f8d4b3	1410	0.973	315.327	22.364%	46.252	23.577%	1000.0	0.946
a78544d7-65c6-4778-af62-ceec24c14056	186	0.848	101.147	54.38%	13.93	52.954%	0.26218	0.644
a7a56d67-1bd7-4d69-9237-34c2d261261b	211	0.849	109.376	51.837%	14.835	53.084%	0.26892	0.578
a7e1deb7-2e3d-4e36-90c7-9cae34cdcfb3	65	0.725	58.066	89.332%	8.036	70.211%	0.74575	0.557
a7fb0931-28df-46f4-bc0f-2011fc91f0e1	10	0.572	14.42	144.2%	2.607	82.441%	1.6599	0.505
a8041e86-071e-46cd-8fb5-7ecdc1ab0553	177	0.937	84.249	47.598%	12.423	38.69%	0.28674	0.915
a83e247a-8f65-4be4-9c6e-a72c4abffae8	57	0.482	67.365	118.184%	10.541	97.452%	1.12679	0.24
a846f5e8-c622-11e3-bf01-24c6515278c0	349	0.902	158.857	45.518%	20.782	43.343%	0.18434	0.766
a84915de-6562-4836-86f9-f2a05598296e	3550	0.996	517.836	14.587%	125.673	9.729%	1000.0	0.996
a85cf239-ff51-46e7-9b88-4c2cb49c66b9	339	0.868	168.871	49.814%	22.047	50.094%	1000.0	0.62
a876398c-5b1d-444f-a360-5fe2db697480	365	0.905	150.092	41.121%	19.808	43.01%	0.18715	0.705
a89a2341-263d-4e7f-87fa-18d9692d6b2b	234	0.866	122.183	52.215%	15.588	50.102%	0.26663	0.629
a8f86b64-914c-4d89-897b-33bcdd1759f7	126	0.91	73.986	58.719%	10.712	42.409%	0.42723	0.879
a92023de-5c97-4bf2-aa3c-0e768d7c5ece	3182	0.992	663.333	20.846%	164.133	19.101%	1000.0	0.992
a94d63fa-c622-11e3-bf01-24c6515278c0	381	0.909	161.04	42.268%	21.325	41.702%	0.16463	0.769
a96eddfc-3afb-4bf8-a440-c91778113fbd	2037	0.962	549.261	26.964%	79.74	29.63%	1000.0	0.921
a971ac23-0664-405d-9f5c-9ca892af003e	24	0.515	33.278	138.658%	5.1	93.113%	1.80983	0.374
a9a240f3-d237-4bb8-b968-e4a3cc7c2633	80	0.774	64.131	80.164%	9.345	65.11%	0.63517	0.654
a9d055c6-6c53-4e85-8270-34883a1342a9	79	0.718	68.21	86.342%	10.079	70.741%	0.73485	0.553
a9dbd55c-5dcc-48db-8785-6baef3fdd7db	156	0.812	95.34	61.115%	12.799	58.664%	0.38062	0.54
a9ec7d9e-b179-4782-a589-43c7d1642be9	33	0.577	39.766	120.503%	5.817	84.85%	1000.0	0.403
aa018d90-5250-4313-9f7c-a3f196765e07	35	0.657	39.557	113.02%	6.57	77.972%	1.20356	0.568
aa06ae46-2336-4666-a3af-fc790daf8da4	411	0.913	177.204	43.115%	27.974	44.247%	0.18528	0.857
aa20b9ab-dba9-4002-ad45-cafa2f85cef7	77	0.714	68.123	88.471%	9.349	70.271%	0.67395	0.503
aa215f18-ae1f-4f0e-89dd-ac59ee8c8c44	158	0.868	86.368	54.663%	11.13	49.875%	0.29204	0.699
aa4a868a-df23-4eef-a618-e945aa2ce98a	556	0.913	230.286	41.418%	32.151	41.928%	0.17967	0.811
aa4bf69c-a1a6-48dc-96fc-3fe7d2680517	18	0.452	25.989	144.383%	4.442	94.704%	1.70805	0.319
aa58c09a-7799-4675-8310-d270224b163e	61	0.874	46.475	76.189%	6.178	48.689%	0.63615	0.83
aa5907cb-3be3-4e23-982d-719417baeb37	30	0.787	31.424	104.747%	4.453	61.752%	0.97758	0.732
aa847c3d-d3a7-46aa-a81b-db5099a458fb	211	0.869	115.539	54.758%	15.207	50.273%	0.28142	0.723
aabddb20-c622-11e3-bf01-24c6515278c0	178	0.852	100.605	56.52%	14.395	52.846%	0.29124	0.72
aacaba97-ecde-440b-aae0-0e9c608c4b24	110	0.826	75.319	68.472%	10.526	57.944%	0.48779	0.711
aad8c8d6-d828-4aac-9cfb-cee893e36850	121	0.776	92.864	76.747%	12.056	63.629%	0.59613	0.57
ab318624-db9d-41d8-b7b8-34712434f28f	61	0.801	54.78	89.803%	8.158	60.976%	0.73099	0.74
ab8a55ed-ff47-4cad-ad91-52b9dc25aca7	150	0.823	94.023	62.682%	13.653	59.305%	0.49167	0.682
ab923db7-54e8-4a50-b7fd-c2b4b300041e	659	0.965	276.652	41.981%	43.594	27.465%	0.2119	0.958
abbbe65c-c622-11e3-bf01-24c6515278c0	409	0.936	153.252	37.47%	20.709	35.5%	0.14658	0.865
abc94013-71f5-4ac6-88a4-01b4ef9f9d2f	1234	0.955	377.405	30.584%	50.555	31.069%	1000.0	0.899
abd2d959-d5ed-4eb3-9759-67eb1aa23325	407	0.956	186.171	45.742%	26.692	34.724%	1000.0	0.945
abe290ed-67c8-42bb-84f7-0d32a5f8f3db	444	0.933	173.026	38.97%	22.894	36.19%	0.13758	0.859
abedd46c-47b8-4242-adb6-12835400cb3f	695	0.942	232.262	33.419%	32.673	34.959%	0.10149	0.872
ac02c38e-5fca-4995-b0cc-39b6189976a3	292	0.925	132.567	45.4%	18.511	39.059%	0.20576	0.878
ac1bd179-8285-468c-ab9f-7f91151ca0f2	66	0.895	54.566	82.676%	9.099	48.498%	0.5998	0.886
ac23a8d2-ac42-4031-9dd4-9b56baeb246e	64	0.71	59.169	92.452%	7.919	70.548%	0.75962	0.504
aca4d810-9540-4ce3-8ceb-72d396c9b704	35	0.462	45.463	129.894%	7.479	106.843%	1000.0	0.287
acb5e263-111b-43d8-9bd1-adb9a54e0fc0	63	0.775	55.685	88.389%	8.154	63.479%	0.92728	0.686
