,"S1 (SBS1 - 0.99)","S2 (SBS2 - 0.99)","S3 (SBS3 - 0.97)","S4 (SBS4 - 0.98)","S5 (SBS5 - 0.98)","S6 (SBS7a - 1.00)","S7 (SBS7b - 0.96)","S8 (SBS8 - 0.92)","S9 (SBS9 - 0.94)","S10 (SBS10a - 1.00)","S11 (SBS10d - 0.98)","S12 (SBS11 - 0.99)","S13 (SBS13 - 0.99)","S14 (SBS14 - 0.98)","S15 (SBS15 - 0.97)","S16 (SBS17 - 0.99)","S17 (SBS18 - 0.97)","S18 (SBS19 - 0.95)","S19 (SBS20 - 0.98)","S20 (SBS22 - 0.99)","S21 (SBS23 - 0.94)","S22 (SBS26 - 0.94)","S23 (SBS28 - 0.96)","S24 (SBS31 - 0.98)","S25 (SBS32 - 0.94)","S26 (SBS44 - 0.97)","S27 (SBS88 - 0.92)","S28 (SBS92 - 0.95)","S29 (SBS97 - 0.95)"
"GEL-2034374-11",15.6826541563996,7835.44046470308,836.636596283149,3157.53203979757,1258.59335661864,17.9068727095005,0,21.9408525514052,0,0,0,0,8261.1790498912,26.2418697706134,0,254.120286695891,0,82.4747885377303,198.836075826263,200.274499401449,0,0,0,84.2731724079257,0,586.419547100774,99.6567480186717,254.080269432775,0
"GEL-2034422-11",725.789611773144,178.644021210715,248.891156876274,37.2301385982166,216.443378065216,69.0567063092817,0,604.209288742759,110.630806999011,0,0,16.0456130257833,194.18919778902,0,0,0,53.740856203009,0,0,0,0,0,3.71254134652232,0,0,0,132.08894025997,458.738684242433,0
"GEL-2034444-11",741.523458665981,148.420720504735,184.773451240689,0,256.375918043705,46.8517115483122,121.908275650601,0,241.114818527133,11.9978611571653,0,0,44.0694004762063,0,0,0,0,0,0,0,0,0,0,0,0,141.455137628834,363.799234588209,49.7683953339499,0
"GEL-2034477-11",486.89129158932,38.2369943647425,8.2922819035787,0,745.716285124203,0.0663158496534443,0,0,0,8.16866688234055,1.22369510349595,0,31.2583417024943,0,0,0,1.8785752681604,37.5276670699114,0,0,0,0,0,0,0,0,184.10560091079,151.254811926146,0
"GEL-2034531-11",856.03104956967,12.8594679658045,0,7.63115364476801,172.005320688717,15.9885236793574,24.6757268647574,0,0,0,0,33.8073011916499,0,0,0,0,261.340662671623,11.295579840016,0,0,0,0,0,0,9.16301737324328,29.5051065670905,132.063611017301,51.9042618893942,0
"GEL-2034725-11",1292.52089762949,1653.7498425695,0,524.953180226482,1762.68979335458,0,582.269079840441,0,0,117.707671347988,44.9709512355502,0,1683.17271764847,76.8046114116833,0,66.0003567846544,303.11249052924,171.652117095141,0,0,98.5020413788071,169.720639089596,0,0,0,0,118.357485205407,2093.62606106943,9.60625150179499
"GEL-2034769-11",19566.17577495,719.317097767287,13904.8249091524,0,0,340.457732881452,0,0,0,3394.2734759435,0,0,0,26569.4610723638,9545.08901591511,0,289.289721011788,0,8960.03237872078,206.665441657936,0,0,955.496394204184,0,4327.49267883414,34581.2997410189,0,0,0
"GEL-2034809-11",684.94221322492,1021.40829846537,0,76.8259084037931,0,14795.8610436225,1537.80536451623,0,48.7569021305984,85.8146300833285,0,0,0,0,0,19.9614920211297,0,456.908885783669,0,51.4664309213783,0,301.606212479928,0,0,551.408638506549,0,0,304.725208918307,0
"GEL-2034841-11",4665.94311073875,105.443171542089,78.269668159326,383.127020642492,56.2386761723945,308.209783615845,42.6635811721916,419.543282606216,153.436670435299,230.972215340156,188.472813309063,0,10.8284009769975,118.780390470803,0,0,2100.65682395543,0,0,0,0,0,0,0,209.397025250568,0,128.279162811434,190.318077157694,0
"GEL-2034869-11",592.196622583356,48.5672000679903,400.978179076867,0,99.6600752549232,0,77.4342234785824,0,237.334545710886,0,0,0,74.2798514236209,0,52.3645500910681,16.3944324681232,0,52.2139263175493,0,43.9682449143889,0,0,29.5594989233994,0,27.5251481711845,14.8400123120289,276.76015505368,371.569792856526,0
"GEL-2035033-11",656.738773949324,163.754438958363,2259.60235026562,3.73284376666711,0,229.408079913623,0,0,570.902969681221,0,18.2069104640637,0,92.7736333944379,0,0,34.9743810529711,0,0,0,0,0,0,131.416074347328,0,0,210.524859187074,176.031535215556,1559.84810471607,0
"GEL-2035365-11",685.053006129163,725.229457740173,23.2671082629809,0,718.461792627024,0,49.8154856584321,0,0,0,0,0,459.744080802805,0,75.053226640932,0,0,0,0,5.34563563140739,150.422409910564,0,5.50544582455976,69.0676785155678,10.0233030633024,62.0072090994561,183.131937910054,341.22161463876,0
"GEL-2035377-11",2133.92326452503,66.3581276400776,0,304.366295226733,0,100.877201288992,0,0,0,41.5797655737479,0,0,31.3956634369786,0,159.385367353766,11.5105706571918,644.77805452728,0,0,39.9316711214373,0,0,0,0,48.421813658837,145.278234973886,285.456500685435,71.6291293370537,2.75483016422091
"GEL-2035453-11",1093.63887113646,108.313183444103,1444.37631830895,621.040333943854,948.925893538595,193.41734539862,45.5840282095071,0,17.5318144595422,0,47.8160162045045,144.920716160692,40.3071832223979,0,0,65.9786309474647,0,0,0,0,112.828463904499,0,184.718292743579,0,0,0,0,1111.29040619732,0
"GEL-2035474-11",777.35649194945,23.8325398158136,0,0,714.525494446929,69.0479458678573,0,220.544282601121,81.6121805864035,0,32.735647933682,0,24.0304785919482,0,0,0,35.6783845205769,89.7905781689014,0,0,0,0,0,0,0,0,98.0331231571146,167.609484824973,0
"GEL-2035657-11",788.910149264568,924.941418112301,0,154.662639176573,1263.80560807466,68.0174980080377,118.197418310115,0,0,0,0,0,864.222812203952,0,0,0,0,13.7197971381411,0,197.921668049679,203.329085465984,358.047274537902,0,231.329040725661,0,0,388.479669675849,1965.2993794629,0
"GEL-2035708-11",379.713264088801,192.676182692052,53.7777774950383,0,452.268895151456,0,0,7.50131348712049,0,0,0,0,24.9296556612507,0,0,0,105.200430476469,0,0,0,0,0,0,0,0,0,58.3439409299131,78.0225960627342,0
"GEL-2035734-11",6943.3734296575,158.554551052763,0,649.93086256196,0,769.181574294316,0,0,125.184556575637,992.681239055829,818.605813018433,12.7950716071872,77.5762139684227,1650.66281189055,0,0,5774.59618997317,0,0,530.003186561785,0,0,0,0,917.97614122435,0,509.706713178857,664.105384873612,0
"GEL-2035764-11",3674.56033194451,147.666261000215,5895.19266929756,0,0,0,0,1274.7833257424,0,0,298.75853091238,0,529.464571088935,0,0,9301.61818448398,1071.55821019579,0,0,188.34223715683,0,940.492985709046,0,0,0,0,0,0,0
"GEL-2035941-11",1333.8908502224,541.024724852918,5629.26054127372,534.547030011525,1608.08734880737,220.630967136919,0,403.061471270696,0,0,0,44.649161443216,715.445209686739,0,142.408373860469,90.5536280294404,114.49515430324,0,0,0,0,218.308778931098,0,0,0,0,0,0,0
"GEL-2036026-11",761.105106017461,90.9764534801977,310.105111997553,0,838.797896502257,52.0522875406532,0,0,16.9881510578274,0,46.5863292220626,0,21.1294730691917,0,0,17.3754136335521,98.8080817999593,5.95134653776474,0,0,0,0,24.2809933547657,0,6.93912496095981,0,81.3736568843486,311.164461008002,0
"GEL-2036047-11",1746.00051298101,1.2327304552078,1090.7103665677,0,275.679139066237,283.094847593575,0,0,1073.12737426462,0,76.099113812504,0,28.7337086422529,0,0,191.779540147108,382.176957813447,258.782294537961,32.3809944839979,96.9802352588441,15.3236650687942,0,0,0,260.932295559575,463.941019809285,160.929180839894,179.738810784158,0
"GEL-2036067-11",986.404169772663,138.681996019212,1465.43274015561,434.248087175456,150.492288812155,183.355611047073,0,0,176.867329314064,0,14.0217715778226,0,131.382314129191,0,75.4319154408243,71.950300008533,0,0,0,0,158.920497220056,0,155.620213601497,0,52.8162007653145,11.5265585848746,25.830149605183,742.034616258458,0
"GEL-2036127-11",1338.39055294999,872.6674622694,0,12269.628240967,3109.84126919976,350.647487377955,502.180180515087,0,0,0,0,0,709.047708059466,0,139.813193657771,0,84.1557045310881,0,0,417.938355025876,0,232.438393699825,0,43.9250069984581,0,22.2284543458828,0,4571.17022449455,215.450829932901
"GEL-2036180-11",2842.26075077819,41.8106596337354,0,146.480646572153,72.8019563493093,180.984473133666,0,0,0,40.2211458146911,38.069915881411,0,64.4327268145958,0,174.849748288138,2.82745944155566,269.468848874743,0,0,9.01585568399909,0,60.6406186645685,0,0,0,0,160.748544161906,221.18932281908,0.788350606333938
"GEL-2036250-11",499.282708101364,87.7535071449612,1402.63462982933,281.337465416875,330.952465476551,162.68851760498,0,256.845760652444,320.246331665041,0,76.3198395296956,0,68.82297047615,5.62858778267282,0,0,0,0,0,0,17.5146935623863,0,25.4906927321192,0,0,26.1526772093596,48.6495008278364,530.756685297763,0
"GEL-2036254-11",2178.94807211378,95.8093322725507,562.139822411267,79.4389618688422,0,180.415302560222,0,0,0,38.6237734381438,47.973212150316,0,195.463342388449,0,0,0,0,0,0,49.8619236052418,0,0,0,0,0,0,0,23.74087748346,0
"GEL-2036278-11",522.481484226019,0,0,0,553.391548223641,9.46193557049446,3.08152279095315,216.442333066797,1243.96793028364,0,0,9.45891889658141,0,0,0,360.079994998818,0,66.1151106594102,0,0,4.10923826088779,6.4661110950499,0,0,0,108.707624271412,93.8112178660901,0,0
"GEL-2036368-11",1512.68846037724,2729.9409166525,627.440754338713,0,0,251.183890602918,0,0,43.2153966802611,198.483542534809,0,53.2154586077497,1677.36599533069,52.0082134471836,0,0,780.052064557929,16.3100259159841,0,0,0,0,0,0,74.9106832060282,153.462792938665,111.855510985369,547.88173506194,0
"GEL-2036431-11",571.109995119947,57.2870743868749,65.9436598191401,2.28149670752609,337.529764117904,1.25137924140195,0,0,0,0,0,0,21.0740534518923,0,0,0,33.8614383029625,0,0,0,45.7406505081941,0,6.40216426195613,39.7386371233053,0,0,87.8284898053793,0,4.75720148731718
"GEL-2036722-11",13491.7842008582,0,2445.17985378501,0,0,0,0,0,0,0,0,0,0,1179.14743934328,7783.8646310915,0,0,0,0,0,0,0,0,0,456.403746188737,18200.618937112,0,0,0
"GEL-2036814-11",1518.12680376949,1755.15100985822,1594.96731301755,0,0,279.739929425128,258.141906097357,1597.24504119914,1094.41330722179,568.712999949819,93.7701794068711,0,1464.5168002201,890.004774060348,0,1536.90329767814,2230.08795628022,0,416.194862163301,0,0,0,0,0,0,2.0802960511835,117.722786493226,1612.68072288155,0
"GEL-2036965-11",5713.78185639715,299.843098458469,3254.69617055415,386.819459125617,0,0,0,0,4705.41280290802,0,0,0,706.794791243873,0,0,6040.12712477867,2232.84033836284,0,0,257.55360413684,0,222.618455152401,0,0,0,0,0,1768.92994127645,0
"GEL-2037097-11",640.360584475894,82.7809947518868,0,0,284.314431709414,60.9548150388803,0,0,0,0,0,0,11.639175366117,4.97240310863719,0,15.1231265788233,60.2789825425704,8.11954662005424,0,21.3297931042988,8.28376429343201,0,0,1.49735202512725,0,37.4687333686452,187.473965142168,71.7316315450078,0
"GEL-2037151-11",780.785060339176,783.52843696106,0,4.63735286443156,802.032500060637,0,0.379076960114186,0,0,0,0,0,793.181107552139,0,0,0,0,126.447356856813,0,4.64440187675275,136.5851421269,0,0,134.426985374415,0,0,125.092002687972,838.199609727424,0
"GEL-2037240-11",1213.49210208171,32.9713917588728,429.333265573657,8.85571265144216,618.266808308626,112.198526249635,0,48.7096238468443,64.3565477078093,36.277111445469,52.6955025316492,0,12.9408374690173,0.151014816166372,0,0,344.030980555816,0,0,0,0,66.1168221130056,0,0,0,0,89.9585661527044,325.706831223372,77.3605174276837
"GEL-2037375-11",9733.6862091071,1051.06497986592,0,979.457352994815,0,962.509218738339,1219.05163727265,19384.5420545303,435.493832277611,1880.83985271384,0,0,0,1801.72207548948,0,1942.88833161377,5799.90610033931,0,0,0,0,7750.52324231626,3181.58972383042,0,0,85129.1200829241,4087.41167745288,0,1703.31677190186
"GEL-2037395-11",1048.05873247973,2147.04721766333,0,23668.9812802969,4433.67450267561,651.401054573453,0,0,0,0,0,0,2927.55225116667,0,116.558762862348,0,0,899.467489754479,0,0,0,837.525823205885,0,50.9683271096696,0,0,0,7836.10491909196,0
"GEL-2037396-11",670.24594428367,247.649530183239,4489.88765497333,0,501.366990648419,99.3942670809245,0,0,0,0,0,0,700.900151470161,0,0,176.836190191013,0,0,0,132.603962666003,0,163.297031723077,0,31.9648812192985,0,0,0,747.754608533271,75.7662358124516
"GEL-2037402-11",627.956322632826,107.679182519807,2181.97009427437,245.910887766655,1063.28727765299,6.79662853348509,159.493203706605,2298.52513565863,0,0,0,0,253.717575211557,0,0,0,0,22.5581729072253,36.1197363489001,0,0,0,0,0,0,64.1717227373178,0,423.874278890508,0
"GEL-2037619-11",3693.79645165061,119.45331994513,5180.70714844696,731.582190645588,0,0,0,4338.63407246893,1416.00008560829,0,0,0,581.566559146056,0,0,4265.37675162573,0,0,0,418.109439742898,0,0,0,0,656.1028703868,0,0,5221.1809114445,0
"GEL-2037884-11",2346.9188256482,30.9544197636568,0,0,0,0,0,0,0,0,0,0,18.1730051916021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2037933-11",0,400.707682504001,0,0,0,33849.1366925009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2038090-11",1993.82770914435,127.513458575317,233.605766969933,333.36287096011,498.944312169133,190.742400388687,0,0,0,32.5631386613661,80.3709647061843,0,177.723409106304,0,242.89833706421,35.584168146041,521.989839585178,62.471841554378,0,0,0,0,0,0,58.9544797811566,16.2744106720118,379.514593854405,330.33057774887,0
"GEL-2038220-11",847.457222642372,130.753806520443,616.038073672352,11402.3593471397,507.930059676695,404.475508982481,120.272606540546,221.089963066751,0,0,0,0,432.521538363055,0,0,0,594.284997404326,0,0,0,0,0,0,0,0,0,71.2671406297482,2259.07334155615,0
"GEL-2038235-11",2546.86484927302,69.0819724541026,0,0,172.478295028856,116.614309311444,0,0,0,31.4295187953727,0,0,99.5604851340186,0,108.692197311812,380.081168720152,165.558186408224,0,0,0,18.9683003498805,0,0,0,0,0,278.210632181281,124.180113520427,0
"GEL-2038339-11",2504.80247311149,5.74114522841958,579.185626743141,172.533054643827,764.154684378839,198.420398265472,102.255501092822,518.021299929463,0,0,35.208353555439,0,0,0,0,0,0,0.611827613584572,0,58.0229890409976,0,0,0,521.415516465497,250.444616042845,0,80.1009254795622,0,0
"GEL-2038708-11",397.01758463167,116.121357391745,302.318878662024,356.376303461288,0,35.3050471482662,104.102517724948,1460.8921724344,106.320262907811,88.2722212363226,0.241264178191501,0,105.507037664216,0,0,44.479514718145,150.807642729771,0,248.655519261397,50.0733074823886,0,0,0,728.442502971625,0,80.5433124871547,0,76.645869264935,0
"GEL-2038708-12",381.175602223532,112.826125294773,305.215115185922,340.628901311456,0,67.7995826801631,93.635175422861,1474.98789448537,111.947967894391,80.855696517964,2.12299197426718,0,110.36511053375,0,0,39.2014661519518,163.358302428326,0,252.458612435117,45.4482380706588,0,0,0,730.128445819627,0,88.0037560365516,0,109.593545375382,0
"GEL-2038718-11",1901.74872345652,6.67605330465114,0,0,9.65229427375029,67.2896548994938,0,0,0,0,0,0,30.2500256239141,0,0,0,0,0.162391632451495,0,0,0,0,0,0,0,0,0,145.105406410377,0
"GEL-2038731-11",838.536078579673,106.203615921375,4555.43332856389,258.858080201651,1186.90203294596,0,0,1488.04358862753,0,0,0,0,178.69112767343,0,0,0,0,0,0,0,0,0,0,0,0,0,308.884280066119,74.114392771313,0
"GEL-2038756-11",875.374440367211,1170.15962443441,0,12257.7533558303,324.788780966962,464.713951185983,169.146943267056,0,38.9228119562907,12.2771806682379,0,0,912.895039302923,0,102.952976942924,22.8966108832648,0,226.845367769691,0,554.356533929782,0,105.769530262212,0,175.490451079914,0,0,428.553847939983,3054.11224378662,55.6104332392198
"GEL-2038812-11",5089.7404401599,130.327659547599,1438.87277791469,0,0,347.522656310492,67.2309534209238,0,3938.73319146025,15.481943101401,0,0,372.786628511442,0,0,0,114.90420896707,0,0,0,0,172.450157068396,139.425536061246,0,215.743178876439,0,0,1559.04424570657,0
"GEL-2038876-11",2458.69187200196,266.29662853642,1039.26269479095,0,849.490522667132,35.4454639134421,0,0,0,0,86.1488076857607,0,453.089005148915,0,0,53.4723866467527,0,0,0,0,0,0,0,0,76.6034897550287,0,292.820949808236,712.446670558501,0
"GEL-2038886-11",164.946080660343,130.899002468334,1457.37135353516,130.940143449652,443.049014759321,32.8222209544749,101.20256951139,0,279.514659129337,0,31.1688690707536,0,15.5249490331652,0,0,0.346092660925317,0,85.4851160363456,0,0,0,0,76.7533641491039,0,64.6221989997371,165.334889774259,0,611.792610719987,0
"GEL-2039072-11",5485.99767119537,77.9492102851369,1101.90546592146,0,429.092433097957,125.598129627193,0,885.691649180858,0,0,0,0,13.0302728196804,0,0,0,0,0,0,75.505213656469,0,0,0,472.847479781379,12.2088775470638,0,0,0,0
"GEL-2039078-11",955.256956853825,493.085554577543,4544.62878444399,0,0,141.166810801834,265.113318459364,0,123.699580254967,58.8130634079724,0,0,2050.31694671551,0,75.2077065252204,74.6007767397905,0,0,0,0,0,1137.71082504898,29.3143990382601,0,0,0,0,0,84.1194924424351
"GEL-2039150-11",5353.7799773147,148.738214155677,0,137.660127225908,0,0,0,0,694.967172229619,236.890560420974,190.437460214515,0,213.393060756275,0,0,195.735335228754,1292.57654671545,0,0,0,0,0,0,0,0,0,0,1361.88922167873,0
"GEL-2039433-11",512.839801756264,69.3713899470125,474.152425610858,0,156.743171969723,60.9439178048164,0,366.551388210635,0,0,0,0,90.0434782507022,0,0,0,0,7.34300586882733,0,0,0,40.2305122251135,0,0,0,53.6636543639317,8.3066624247762,217.538873892916,8.48887575488938
"GEL-2039466-11",3808.14604116556,0,807.827564739957,0,0,0,0,0,1179.50628508806,7.66395477142191,0,0,0,0,0,7725.23130311917,0,0,0,0,0,0,0,0,0,0,24.3355207762659,0,0
"GEL-2039469-11",427.483094226363,0,600.938581784637,297.128997363494,905.408920511294,102.564773972935,0,0,124.741211814286,0,0,41.1229783073785,0,50.44269488027,0,0,0,0,0,1381.08761546906,4.01359339940027,0,0,24.793342764336,0,0,0,837.338506608527,0
"GEL-2039609-11",1746.25660988997,3125.8699287699,0,1464.69286530783,683.779576930556,0,254.041138776428,0,0,0,0,190.690481746882,4448.81676116993,0,0,0,0,0,0,0,87.2679171492496,0,0,0,0,58.2653632865662,115.685664574528,0,0
"GEL-2039726-11",1003.61434688382,145.174316872699,0,94.3088637538196,288.211149642023,81.1569330784218,0,0,0,0,0,49.2420965703585,81.0161732290663,0,79.4900985178754,0,109.830406303254,0,0,0,0,0,4.23565733262572,0,0,0,173.982978937367,121.346907380061,0
"GEL-2039773-11",1302.4870484488,1776.76990549872,0,627.227710700215,1348.85616813312,214.791817956924,96.1502962372508,18.5474172753252,0,41.0689802594565,0,85.875298021162,570.286217196005,141.648460978839,0,41.5995185301841,199.71939401813,60.2943835438618,0,0,0,0,0,0,62.5804864409714,0,64.3618090789614,1066.24457537515,0
"GEL-2039842-11",4225.57643079793,224.950647970729,0,0,0,195.388223488041,91.3492009187983,904.029668549043,0,163.334113591497,273.523100804511,0,67.2149082400107,146.48385190727,423.167614174326,4596.09719811053,2560.43772409885,0,0,0,0,0,0,0,0,0,279.765092717501,648.154955182254,0
"GEL-2039982-11",934.269219165268,0,0,0,629.733396937034,0,0,25.35700809317,10.0922180366345,0,0,0,0,0,0,0,0,72.9663540074564,0,0,48.1986396607665,37.8827952837383,0,0,0,0,0,0,0
"GEL-2039983-11",1742.88246507307,319.610554875684,3145.70621789338,0,164.778194049614,43.6828179121091,0,1725.41824835042,0,114.332472457478,0,96.9425432893203,336.23756471529,80.6479895254525,102.707075050656,373.915098541369,326.401099552893,0,0,0,0,0,0,0,0,0,25.4672149939925,524.786076026361,42.2693261077951
"GEL-2040031-11",783.335323918797,621.160854683472,3523.68742615455,407.132067402543,556.900627683978,59.7120694329809,3.67105670534361,784.675078755002,0,0,0,91.3402563822845,694.770347557868,0,14.9310068260603,115.603987296476,0,0,0,6.34965620821331,0,0,0,0,0,0,0,283.814370631898,29.1732030434737
"GEL-2040316-11",1660.00338303753,368.970532460218,3339.13094210531,384.704721946494,0,210.413832009062,175.606465733379,0,1052.67605257997,608.92060813138,389.044890972841,0,189.720433745097,0,0,60.116131746172,571.19091790992,0,0,0,0,0,0,0,5.58343129275384,876.790281924676,488.104420952955,1289.99237474074,0
"GEL-2040341-11",1186.7179342744,168.854602145712,0,87.7574131167087,684.524752012588,147.676173960477,0,0,0,0,42.1444229494052,0,173.403977005588,0,0,0,0,171.658828792027,0,26.2308625233899,210.13012289803,0,0,8.52833161433571,0,0,155.3052868377,576.737188260003,0
"GEL-2040366-11",714.246367323724,164.941681428148,0,36.249037987865,468.375586345081,80.0836332562642,0,0,55.4286039444939,0,98.3526872951343,0,66.9806520974654,0,0,0,0,46.4701656863827,0,0,0,0,0,0,0,0,0,389.322034947037,0
"GEL-2040566-11",433.24327765451,7.00097272195033,0,0,432.7656892777,22.4316281399402,0,0,0,0,44.204589477045,0,0,8.0449536296468,0,0,116.716310203595,13.5297661394195,0,0,0,0,0,0,0,0,68.6589221777854,12.7240134198726,0
"GEL-2040582-11",545.307538428402,354.168574222208,2479.32657073158,204.994693274487,485.468644041588,102.066364875311,95.9428245779395,0,0,0,33.8788124468001,0,535.279165137183,0,39.9916732729708,19.987061477364,57.6270530752892,69.9735306914201,0,6.60006836189604,0,85.3709243592535,0,0,0,83.9395822508904,0,0,52.3802537541878
"GEL-2040630-11",393.249568091213,0.42279992048081,50.6556869170979,0.450133527980538,277.58521692788,72.951990210645,0,0,0,0,9.09999638863342,0,0,0,0,0,156.881422763251,0,0,0,0,0,0,0,0,0,187.44233863045,0,0
"GEL-2040706-11",961.649366836724,72.5057201274349,384.817170276445,46.852485060633,555.903737334005,142.137235004427,0,0,147.734292285305,0,0,0,33.2218979897182,0,117.665823865711,0,274.196369597683,0,0,0,18.8792830713357,0,60.8705195352147,0,0,219.114537885363,158.630953193723,496.382777387858,0
"GEL-2040718-11",4477.81616925576,0,0,0,0,0,0,0,1298.74186223566,0,0,0,0,4.08918491864027,0,0,0,0,0,0,0,0,0,0,0,14927.1345767127,2663.29924139583,0,0
"GEL-2040864-11",1496.58585277888,50.8461070889833,0,0,508.396148288615,195.226312402907,0,0,0,186.985878093027,55.2848292778195,0,25.7084099324776,0,182.957672546566,0,331.723757293323,128.912442359846,0,0,0,0,0,0,0,157.280936114689,130.397303404344,334.655948582758,92.5129924168233
"GEL-2040902-11",657.26618260105,95.5003483132105,0,61.880992507385,372.324088009531,9.75488397508658,0,1.25577673641974,0,5.92268496359032,0,0,31.1581999655527,0,0,7.38311920104704,11.7949836902873,38.8752710483696,0,23.3351634847247,0,0,0,0.735588114651644,0,0,121.935991990678,236.809618049397,0
"GEL-2040911-11",4356.3823768326,285.299645803544,1822.58587902576,119.019998396829,0,0,0,0,2699.72947131618,44.1282031300938,0,0,562.124393925976,0,0,127.08394138491,880.03451733176,0,0,49.0189741885883,0,0,65.5792167522731,0,0,0,0,839.842279131129,0
"GEL-2040920-11",2145.83994427265,27.7649886819245,0,0,0,31.0757540205239,0,0,38.0528161480018,0,48.779468496097,0,63.5048012700821,31.9095061625967,0,4.17132912010083,8.64155006514728,0,0,0,0,0,0,0,0,0,126.304760730688,320.23114297393,23.8676159709692
"GEL-2041050-11",767.188142271777,0,171.139100858123,0,510.363645227753,34.9498027880859,0,0,0,0,0,65.4594032619747,0,0,0,0,0,113.825363797038,0,0,18.0004407529184,0,0,0,0,27.3718269409341,64.4371536927554,0,0
"GEL-2041142-11",11390.3466864826,295.031324716211,0,436.29626777122,0,121.590752899411,0,85.4871107863872,204.373515548441,489.197880818025,247.131557192218,0,154.296954370333,0,41.2077434382517,362.165194855912,3124.73710177489,0,0,215.773759377605,0,0,0,0,0,0,356.910828376933,40.8583229395098,0
"GEL-2041167-11",1672.32809031554,42.6513953740099,0,70.6476358022125,75.2687463790224,57.8742084102525,0,0,0,10.8349061298086,49.2936611079991,0,22.3381700538531,0,0,0,32.7197988029272,0,0,1.4342960319622,62.9427010000545,0,45.3382627495937,0,37.8865426920839,0,148.528772662733,212.628892457126,0
"GEL-2041320-11",1497.87210427797,133.313788487057,703.465474381615,117.183110004496,467.721687519799,13.6219631734213,0,0,0,0,26.2479353346305,0,23.386784407671,0,0,0,0,0,0,0,0,0,0,0,72.0435572475966,0,121.458994968393,0,0
"GEL-2041330-11",3331.96876269812,3.83052302787402,0,0,669.056216683862,83.194863820778,71.4913385211512,0,56.8059805634118,0,0,0,187.063088128237,0,542.55957604594,0,0,51.0177606666228,0,25.1800544500357,0,556.790060105776,0,32.5230172222399,0,0,235.577749187659,0,434.537293865652
"GEL-2041343-11",3287.89695094877,12.9902386226956,275.832122576572,1844.73287816401,314.409322561899,113.740080924409,0,0,220.519770379479,0,0,173.293563794592,90.0719204983586,0,162.186213231078,284.009372142191,27.1791581542543,0,0,0,0,0,7.82701926783467,0,0,0,10.6240961547268,0,0
"GEL-2041346-11",561.113363453635,51.5562624330618,281.158511516439,0,298.672190904425,75.0790270676922,0,0,39.755412235325,0,0,0,12.5070076198561,0,0.750037459646131,0,113.870823396588,0,0,0,19.9578274152501,0,55.304312919468,0,19.986571372219,85.7152120192847,0,159.599958431524,0
"GEL-2041573-11",8771.56356058318,282.715297668763,1835.67614401099,0,0,0,0,0,2257.36664852596,336.426214067718,79.9260006669972,0,320.022548823788,0,0,39.0680538772265,896.981863503421,0,0,15.8633674368278,0,0,0,0,0,0,1813.43124113392,482.399096301567,0
"GEL-2041737-11",306.339484720255,25.2576002393427,0,64.184733430083,250.31542179913,35.3246910786581,24.0435389251087,0,0,34.4450249778548,28.4265734305845,22.7606789085756,40.6887115343382,0,0,0,23.0724550309971,0,0,0,0,0,0,0,0,0,0,43.9360241940064,0
"GEL-2042062-11",235.084443025256,9.8300122909352,242.454389658741,64.2573194954049,245.82238567179,0,0,141.839839522112,0,0,0,0,0,7.62180030894772,0,0,0,39.7546586428636,0,0,0,0,0,0,22.2170594611124,51.8693595942333,17.5627408814879,0.79316138839842,0
"GEL-2042062-12",281.444133822197,0.0576969925580299,241.811093835048,120.443465326451,329.895889548617,3.48403859144911,8.06554607337924,59.1664968853574,0,0,0,0,0,2.08235474209319,4.10181342099609,0,0,63.0629169418413,0,0,0,0,0,0,9.39312081809655,55.1791017013686,16.9020911243061,0,0
"GEL-2042118-11",2067.75960345223,261.385847475232,351.963997802848,270.706002215552,1037.38691446529,136.480269651924,0,0,0,0,124.48639275338,60.7757804267585,184.545892969389,0,0,0,69.4494763429834,0,0,0,0,0,0,0,0,0,199.551918503068,423.850345910925,0
"GEL-2042218-11",1407.68861952339,139.099520091645,981.28171388356,0,0,27.4530973627778,24.2729457504855,183.077654726232,475.136985981286,16.8973824400696,0,0,165.637468107091,0,39.3014427329011,28.7092474649931,0,0,0,0,0,0,128.106867511132,0,64.3967059542108,0,373.585372560222,271.798631764763,0
"GEL-2042229-11",2082.19436846771,3026.69899633578,0,0,2549.52590288826,441.35823816016,0,7810.94606464928,106.373821426595,0,0,0,3920.6879480847,0,0,241.416648617634,0,0,0,0,0,85.1882551698725,14.8430242678163,0,0,131.72633515322,662.938481055685,220.622320601207,149.655342026012
"GEL-2042367-11",480.063638511463,110.193084562453,0,0,198.422181494824,76.7023551011317,0,0,0,9.73374996685516,8.96835718039077,16.9439543150497,0,50.6967910840035,42.22604030848,0,41.0208651124482,87.4899686500576,0,17.4010613062487,25.1748461918683,0,0,0,0,25.580960220328,111.193085966739,320.797738969456,0
"GEL-2042474-11",341.932365673446,24.1120261704466,205.047582063701,141.202506210969,643.449736056062,0.71604342057001,0,0,0,0,0,0,14.346915661916,0,0,0,0,11.8083063136196,0,27.9936623961183,31.4983225395451,0,60.238314241259,0,7.78337037309627,1.36100036189484,43.400206943065,149.930242301616,0
